parcel_id,latitude,longitude
690830222,40.0959338,-111.5944691
690830223,40.0961914,-111.5946132
690542237,40.4112366,-111.9380143
690542238,40.411373,-111.938
690542239,40.4115098,-111.9379914
690542240,40.4116473,-111.937985
690542241,40.4117897,-111.9379743
690542242,40.4119355,-111.9379446
700250230,40.2947903,-112.0087906
700250231,40.2947916,-112.0090128
700250232,40.294793,-112.009235
700250233,40.2947944,-112.0094662
700250234,40.294795,-112.0097124
700287038,40.2871902,-112.0139223
690840228,40.3643675,-111.9094994
690840229,40.3643682,-111.9092904
690840230,40.3641981,-111.9092894
690840231,40.3641974,-111.9094984
690840232,40.3640272,-111.9094974
690840233,40.3640279,-111.9092884
700020303,40.291534,-112.0112437
690730153,40.3628247,-111.9107917
690730154,40.3627506,-111.9107913
690730155,40.3626765,-111.9107909
690793046,40.396805,-111.9574571
690793047,40.3968007,-111.9573783
690793048,40.3967924,-111.9572999
690793049,40.3967922,-111.9572208
700093144,40.2900425,-112.0099478
700093145,40.2900419,-112.0098583
700093146,40.2900413,-112.0097687
700110010,40.4209297,-111.868376
700120001,40.1221001,-111.5952223
700130001,40.3652628,-111.7401651
700250307,40.2923072,-112.0079001
700250308,40.2918034,-112.0079056
700250309,40.2918061,-112.0081702
700250310,40.2918078,-112.0084246
700250311,40.2918095,-112.008679
700250312,40.2918114,-112.0089425
690783127,40.3959199,-111.959315
690783128,40.3959095,-111.9591721
690783129,40.3955959,-111.95956
690783130,40.3954456,-111.9595787
690783131,40.395309,-111.9595957
690783132,40.395334,-111.9599387
690803101,40.3965658,-111.9613248
690532271,40.4125174,-111.9372604
690532272,40.4125818,-111.9372356
690532273,40.4126486,-111.9372098
690532274,40.412758,-111.9371677
690532275,40.4128248,-111.9371419
690532276,40.4128891,-111.9371171
690532277,40.4129535,-111.9370923
700140424,40.3257892,-112.0215085
700140425,40.3258461,-112.0212495
700140426,40.3258422,-112.0209724
700240189,40.3212586,-112.0413185
700240190,40.3214226,-112.0413212
700240191,40.3215818,-112.0413219
690783144,40.3955792,-111.9614911
690783145,40.3957005,-111.9614001
690783146,40.3958393,-111.9613205
690783147,40.3976513,-111.9654227
690783148,40.3976505,-111.9652238
690783149,40.3976497,-111.9650605
690532291,40.414116,-111.9366442
690532292,40.4141804,-111.9366194
690532293,40.4142448,-111.9365945
690532294,40.4143092,-111.9365697
690532295,40.414376,-111.936544
690532296,40.4144853,-111.9365018
690532297,40.4145521,-111.9364761
700240208,40.3227115,-112.0400854
700250201,40.295413,-112.0119315
700250202,40.2953557,-112.0116857
700250203,40.2953204,-112.0114735
700250204,40.2952925,-112.0112599
690600001,40.3971413,-111.9472266
700250211,40.2952493,-112.0095915
700250212,40.295248,-112.0093622
700250213,40.2952467,-112.0091543
700250214,40.2952455,-112.0089464
700250215,40.2952441,-112.0087296
700250216,40.2952428,-112.0085127
700287020,40.28953,-112.0137729
690830224,40.0964487,-111.5948028
690830225,40.0964659,-111.5951786
700020285,40.2921216,-112.0143541
700020286,40.2921212,-112.0141194
700020287,40.2921208,-112.0138854
700020288,40.2921637,-112.0135772
690582322,40.4128523,-111.938077
690582323,40.4129218,-111.9380691
690582324,40.4129887,-111.9380616
690582325,40.4130556,-111.9380541
690582326,40.4131225,-111.9380466
690582327,40.413192,-111.9380387
690582328,40.4133154,-111.9380412
700287039,40.2871884,-112.0137064
700287040,40.2871858,-112.0132629
700287041,40.2875714,-112.0132124
700287042,40.2877628,-112.0132121
700287043,40.2879549,-112.0132107
700287044,40.2881466,-112.0132082
700020304,40.291774,-112.0113157
700020305,40.2919987,-112.0114055
700020306,40.2922159,-112.0115235
700020307,40.2924278,-112.0116418
700020308,40.2926331,-112.0117774
700020309,40.2928329,-112.0119305
690793050,40.396792,-111.9571416
690793051,40.3967839,-111.9569913
690793052,40.3967755,-111.9569129
690793053,40.3967672,-111.9568345
690793054,40.3967629,-111.9567557
690840234,40.3648778,-111.9089017
690840235,40.3648792,-111.9087571
700130002,40.3653829,-111.7401633
700130003,40.36549,-111.7401632
700130004,40.3656384,-111.7401202
700130005,40.3652612,-111.7396912
700130006,40.3653811,-111.7396927
700130007,40.3654882,-111.7396926
700130008,40.3656602,-111.7396653
700250313,40.2918132,-112.0092059
700250314,40.2918149,-112.0094603
700250315,40.2918165,-112.0096986
700294051,40.2957157,-112.0041336
700294052,40.295717,-112.0043415
700294053,40.2957183,-112.0045583
700294054,40.2957196,-112.0047751
690803102,40.3965726,-111.9614034
690803103,40.3965835,-111.9614811
690803104,40.3965985,-111.9615578
690803105,40.3966053,-111.9616364
690803106,40.3966122,-111.9617151
690532278,40.4130179,-111.9370675
690532279,40.4130847,-111.9370417
690561476,40.3956211,-111.9557922
690561477,40.3955788,-111.9558718
690561478,40.3955425,-111.9559563
690561479,40.3955062,-111.9560408
690561480,40.3954699,-111.9561253
700240192,40.321741,-112.0413225
700240193,40.3219001,-112.0413232
700240194,40.3220593,-112.0413238
700240195,40.3222185,-112.0413245
700240196,40.3223889,-112.0413168
700240197,40.3223662,-112.0418736
690783150,40.3976487,-111.9648863
690813189,40.3963369,-111.9626427
690813190,40.3964719,-111.9626524
690813191,40.3967653,-111.9631867
690813192,40.3966129,-111.963212
690813193,40.3964726,-111.9632166
690561492,40.3955039,-111.955174
690561493,40.3955401,-111.9550895
690561494,40.3955764,-111.955005
690561495,40.3956127,-111.9549205
690561496,40.395649,-111.954836
690561497,40.3956789,-111.9547472
690561498,40.3958728,-111.9542956
700250205,40.2952715,-112.0110351
700250206,40.2952581,-112.0107964
700250207,40.2952546,-112.0105455
700287011,40.2904721,-112.0127684
700287012,40.2904736,-112.0129852
700287013,40.290475,-112.0131931
690610094,40.013106,-111.6415605
690661120,40.3955633,-111.9502088
700287021,40.2893708,-112.0137734
700287022,40.2892123,-112.0137753
700287023,40.2886922,-112.0137753
700287024,40.2884979,-112.0137769
700287025,40.2881456,-112.0137782
700287026,40.287945,-112.0137769
700020289,40.2919845,-112.0135765
700020290,40.2918253,-112.013577
700020291,40.2916593,-112.0135774
700020292,40.2914835,-112.0135778
700020293,40.2911037,-112.0132057
700083067,40.2910536,-112.006631
690582329,40.4133852,-111.9380432
690582330,40.4134523,-111.9380452
690632181,40.415104,-111.9396912
690632182,40.415236,-111.9396767
690632183,40.4153994,-111.9396589
690632184,40.4155628,-111.9396411
690632185,40.4156947,-111.9396267
700287045,40.2884854,-112.0132058
700287046,40.2886797,-112.0132055
700294115,40.2970155,-112.0041842
700294116,40.2970169,-112.0044153
700294117,40.2970183,-112.0046376
700294118,40.2970196,-112.0048598
700294119,40.297021,-112.0050909
700020310,40.2929742,-112.0114994
700020311,40.2928206,-112.0113822
700083085,40.2914487,-112.0045315
700083086,40.2914481,-112.0044419
700083087,40.2914471,-112.0042985
700083088,40.2914465,-112.0042089
700083089,40.2914459,-112.0041193
690730146,40.3632943,-111.9105111
690730147,40.363294,-111.910608
690730148,40.3632936,-111.9107048
690730149,40.3632933,-111.9108017
690730150,40.3630549,-111.9107974
690730151,40.3629729,-111.9107926
690730152,40.3628988,-111.9107922
700240161,40.3216717,-112.0389022
700240162,40.3216379,-112.0384922
700240163,40.3218325,-112.0382349
700240164,40.3221422,-112.0382704
700240165,40.322366,-112.0382501
700240166,40.3225885,-112.0382186
690591168,40.3949348,-111.9492596
690591169,40.394992,-111.9492466
690591170,40.3950473,-111.9492167
690651076,40.3954299,-111.9507678
690651077,40.3953993,-111.9507017
700294055,40.2957208,-112.004983
700294056,40.2957221,-112.0051909
700294057,40.2957234,-112.0054077
700294058,40.2957247,-112.0056246
700294059,40.295726,-112.0058324
700330533,40.3260696,-112.0229453
690803107,40.3969542,-111.9606447
690561481,40.39544,-111.9562141
690561482,40.3951122,-111.9560673
690561483,40.3951545,-111.9559877
690591180,40.39572,-111.9488961
690591181,40.3957501,-111.9488296
690591182,40.3957977,-111.9487823
690591183,40.3958352,-111.9487243
700250325,40.2935542,-112.0083307
700250326,40.2923691,-112.0070207
700250327,40.294666,-112.0100973
690813194,40.3963432,-111.9632133
690813195,40.3962184,-111.9632157
690813196,40.3960935,-111.9632181
690813197,40.3959687,-111.9632204
700010259,40.2940371,-112.0122019
700010260,40.2942277,-112.0122865
690561499,40.3959151,-111.954216
690561500,40.3959514,-111.9541315
690591198,40.3956479,-111.948213
690591199,40.3957024,-111.9482786
690591200,40.3956006,-111.9484548
690591201,40.3955688,-111.9485206
690591202,40.3955216,-111.9485672
700287014,40.2904895,-112.0134375
700287015,40.2904277,-112.0137518
700287016,40.2901819,-112.0137652
700287017,40.2900212,-112.0137716
700287018,40.2898621,-112.013772
700287019,40.289696,-112.0137725
700287027,40.2877591,-112.0137785
700287028,40.2875767,-112.0137808
700294097,40.2974091,-112.0057303
700294098,40.2974074,-112.0054436
700294099,40.2974056,-112.0051479
700294100,40.2974037,-112.0048432
700083068,40.290985,-112.0066317
700083069,40.2914598,-112.0061252
700083070,40.2914591,-112.0060356
700083071,40.2914585,-112.005946
700083072,40.2914579,-112.0058564
700083073,40.2914573,-112.0057668
700083074,40.2914567,-112.0056772
690632186,40.4158223,-111.9396116
690632187,40.4159498,-111.9395932
690632188,40.4161128,-111.9395642
690632189,40.4164969,-111.9396555
690691028,40.3670457,-111.9140644
690691029,40.3669156,-111.9140647
700294120,40.2970224,-112.0053221
700294121,40.2970238,-112.0055443
700294122,40.2970251,-112.0057665
700294123,40.2952281,-112.0060995
700404227,40.2938837,-112.0054672
700404228,40.2938851,-112.0056984
700404229,40.2938864,-112.0059206
700083090,40.2914453,-112.0040298
700083091,40.2914447,-112.0039402
700083092,40.291444,-112.0038506
700083093,40.2910657,-112.0062855
700093219,40.2900116,-112.0054613
700093220,40.290011,-112.0053717
700093221,40.2900104,-112.0052822
690582340,40.4143277,-111.9379746
690582341,40.4143973,-111.9379675
690582342,40.4145106,-111.937956
690582343,40.4145801,-111.9379489
690582344,40.4146471,-111.9379422
690582345,40.414714,-111.9379354
690582346,40.4147836,-111.9379283
700240167,40.3228415,-112.0381757
700240168,40.3229819,-112.0387633
700240169,40.3226923,-112.038825
700240170,40.3224152,-112.0388662
700250298,40.2923243,-112.0100271
690651078,40.3953792,-111.9506298
690651079,40.3953678,-111.9505533
690651080,40.3954115,-111.9516974
690651081,40.395392,-111.9516237
690651082,40.3953645,-111.9515561
690651083,40.3953272,-111.9514962
690651084,40.3952996,-111.9514284
700330534,40.3262554,-112.0227772
700330535,40.3264571,-112.0225895
700330536,40.3254298,-112.0225606
690803108,40.3966566,-111.9609528
690813178,40.3953775,-111.9625069
690591184,40.3959906,-111.9480414
690591185,40.3959347,-111.9479779
690591186,40.3958897,-111.9479253
690591187,40.3958457,-111.9478738
690591188,40.3957935,-111.9478128
690651094,40.3950561,-111.9506338
690651095,40.395038,-111.9505612
700250328,40.2925727,-112.0086764
700260001,40.4457921,-111.7578339
700010261,40.294287,-112.0127943
700010262,40.2940763,-112.0127124
700010263,40.2938766,-112.0126226
700010264,40.2936704,-112.0125215
700010265,40.2934403,-112.0123681
690591203,40.3954825,-111.9486245
690591204,40.3954523,-111.948691
690591205,40.395406,-111.9487396
690591206,40.3952353,-111.9488639
690661111,40.3956392,-111.9501044
690661112,40.3955233,-111.9497809
690661113,40.3954683,-111.949806
700294088,40.2964972,-112.0049229
700294089,40.2964986,-112.0051541
700294090,40.2965,-112.0053852
700294091,40.2965013,-112.0056074
700294092,40.2965026,-112.0058297
700294093,40.2965034,-112.0060833
690670001,40.1390925,-111.5578794
690670002,40.1393791,-111.5582361
690680001,40.1088038,-111.5899908
690691014,40.3685205,-111.9141435
700294101,40.2974019,-112.0045476
700294102,40.2974002,-112.0042608
700294103,40.2973984,-112.0039687
700294104,40.2973966,-112.0036677
700294105,40.2973948,-112.003372
700404207,40.2944071,-112.0043199
700404208,40.2944037,-112.0037734
700083075,40.2914557,-112.0055339
700093201,40.2904021,-112.0047779
700093202,40.2904015,-112.0046982
700093203,40.290401,-112.0046193
700093204,40.2904005,-112.0045405
700093205,40.2903999,-112.0044608
700093206,40.2903987,-112.0042905
690691030,40.3667801,-111.9140495
690691031,40.3666196,-111.9140777
690691032,40.3664699,-111.9142372
690691033,40.3664195,-111.9144469
690691034,40.3664351,-111.9146397
690691035,40.3664345,-111.9148011
700404230,40.2938877,-112.0061428
700404231,40.2932082,-112.0061495
700404232,40.2932066,-112.0059273
700404233,40.2932051,-112.0057051
700404234,40.2932035,-112.005474
700404235,40.2932019,-112.0052428
700404236,40.2932004,-112.0050206
700093222,40.2900097,-112.0051926
700093223,40.2900091,-112.005103
700093224,40.2900078,-112.004907
700093225,40.2900072,-112.0048174
700093226,40.2900065,-112.0047278
700093227,40.2900059,-112.0046382
700210205,40.1057372,-111.6075874
690582347,40.4148969,-111.9379168
690582348,40.4149665,-111.9379098
690632199,40.415287,-111.9391163
690632200,40.415155,-111.9391307
690632201,40.4150231,-111.9391452
690632202,40.4148911,-111.9391596
690632203,40.4147277,-111.9391774
700250299,40.2923191,-112.0097397
700250300,40.2923174,-112.0094996
700250301,40.2923159,-112.0092774
700250302,40.2923144,-112.0090552
700250303,40.2923128,-112.008824
700250304,40.2923112,-112.0085929
700250305,40.2923097,-112.0083707
690700052,40.2119829,-111.6359849
690700053,40.2118773,-111.6364044
690700054,40.2119299,-111.636443
690700055,40.2119826,-111.6364815
690700056,40.2120352,-111.6365201
690700057,40.2121118,-111.6365762
690700058,40.2121644,-111.6366148
690700059,40.2122171,-111.6366534
700330537,40.3259566,-112.0227382
700340001,40.0375412,-111.7175677
700340002,40.0372874,-111.7172948
690813179,40.3952266,-111.9625097
700010241,40.293669,-112.0149966
700010242,40.2935098,-112.0149969
700010243,40.2933373,-112.0149964
700010244,40.2929695,-112.0149978
700010245,40.2927908,-112.0149979
690651096,40.3955779,-111.9506126
700260002,40.4455722,-111.7558879
700270001,40.0466992,-111.7292756
700270002,40.0466997,-111.7288339
700270003,40.0466997,-111.7290949
700287001,40.2904576,-112.0106465
700294069,40.2961576,-112.0043619
700294070,40.2961562,-112.0041451
700010266,40.2933882,-112.0130478
700010267,40.2933989,-112.0134006
700083040,40.2910809,-112.0084916
700083041,40.2910803,-112.0084128
700083042,40.2910798,-112.0083331
700083043,40.2910787,-112.00817
700083044,40.2910781,-112.0080903
690661114,40.3954177,-111.9498477
690661115,40.3953596,-111.9498613
690661116,40.3953048,-111.9498892
690661117,40.3952549,-111.9499306
690661118,40.3951961,-111.9499445
690661119,40.3951425,-111.9499747
690720102,40.3648534,-111.9104234
700294094,40.2969314,-112.0060494
700294095,40.2971229,-112.0060486
700294096,40.2974103,-112.006045
700380017,40.3627547,-111.754942
700380018,40.3626262,-111.7547412
690691015,40.3685033,-111.9139278
690691016,40.368365,-111.913929
690691017,40.368349,-111.9141473
690691018,40.3682123,-111.9141464
690720112,40.3642353,-111.9108001
690720113,40.3641612,-111.9107996
690720114,40.3640871,-111.9107992
700404209,40.294401,-112.0034402
700404210,40.2943993,-112.0031535
700404211,40.2943987,-112.0028581
700404212,40.2943887,-112.0025502
700404213,40.2943706,-112.0022208
700404214,40.29393,-112.0025482
700093207,40.2903982,-112.0042108
700093208,40.2903976,-112.004132
700093209,40.2903971,-112.0040531
700190006,40.1287582,-111.6289703
700190007,40.1286501,-111.628928
700190100,40.1285574,-111.6276652
700190101,40.1287102,-111.6288493
690691036,40.366434,-111.9149626
690720131,40.364707,-111.9097221
690720132,40.3647063,-111.909931
690720133,40.3645362,-111.90993
690720134,40.3645369,-111.9097211
690720135,40.3643667,-111.9097201
690720136,40.364366,-111.909929
690501430,40.3955362,-111.9573858
690501431,40.3955063,-111.9574746
690501432,40.3952298,-111.9572082
690501433,40.3952721,-111.9571286
690501434,40.3953084,-111.9570441
690501435,40.3953447,-111.9569596
690501436,40.395381,-111.9568751
700210206,40.1060548,-111.6075879
700210207,40.1062386,-111.6075536
700210208,40.1061417,-111.6068268
700210209,40.1057527,-111.6072313
700220001,40.1326788,-111.6588009
700220002,40.1326607,-111.659949
700230001,40.0948477,-111.6969948
690632204,40.4145643,-111.9391952
690632205,40.4144324,-111.9392096
690632206,40.4143045,-111.9392236
690632207,40.4141767,-111.9392376
690691048,40.3677797,-111.9157485
690691049,40.3679052,-111.9157289
690691050,40.367772,-111.9150968
700250306,40.2923081,-112.0081485
700294042,40.2961283,-112.0021063
700294043,40.2959145,-112.0020857
700294044,40.2957013,-112.0022346
700294045,40.2957068,-112.0025806
700294046,40.2957075,-112.0027888
700294047,40.2957088,-112.0029966
690700060,40.2122697,-111.6366919
690700061,40.2123223,-111.6367305
690700062,40.212375,-111.6367691
690783115,40.396127,-111.9610587
690783116,40.3960872,-111.9609249
690783117,40.3960432,-111.9607854
690783118,40.3960126,-111.960621
700340003,40.0369555,-111.7175635
700340004,40.0379412,-111.7179714
700350501,40.3253994,-112.0197589
700420252,40.3235341,-112.0368639
700420253,40.3235078,-112.0372151
700420254,40.3233077,-112.0373825
700010246,40.2929045,-112.0144807
700010247,40.2929049,-112.014232
700010248,40.2929045,-112.0140008
700010249,40.2929041,-112.0137607
700083022,40.2914734,-112.0081042
700083023,40.2914728,-112.0080147
700083024,40.2914722,-112.0079251
690661096,40.3949838,-111.9504202
690661097,40.3949652,-111.9503462
700294071,40.296155,-112.0039372
700294072,40.2961537,-112.0037293
700294073,40.2961524,-112.0035125
700294074,40.2961511,-112.0032956
700294075,40.2961498,-112.0030878
700294076,40.2961486,-112.0028799
700294077,40.2961479,-112.0026353
700083045,40.2910776,-112.0080114
700083046,40.291077,-112.0079326
700083047,40.2910765,-112.0078538
700083048,40.2910759,-112.007774
700093174,40.2903677,-112.0074204
700093175,40.2904281,-112.0074197
700093176,40.2904891,-112.0074189
690720103,40.3648531,-111.9105203
690720104,40.3648528,-111.9106172
690720105,40.3648524,-111.910714
690720106,40.3648521,-111.9108109
690720107,40.3646137,-111.9108066
690720108,40.3645317,-111.9108018
690720109,40.3644576,-111.9108014
700390010,40.4086797,-111.7563266
700390011,40.4093077,-111.7562518
700404201,40.2944177,-112.0060825
700404202,40.2944152,-112.0057744
700404203,40.2944135,-112.0054876
700404204,40.2944117,-112.0052009
690720115,40.3636947,-111.9108041
690720116,40.363695,-111.9107072
690720117,40.3636954,-111.9106103
690720118,40.3636957,-111.9105135
690720119,40.363696,-111.9104166
690720120,40.3636975,-111.9103023
690720121,40.3640885,-111.9103938
700404215,40.2937449,-112.0026118
700404216,40.2938704,-112.0029508
690501412,40.3961391,-111.9565242
690501413,40.3961754,-111.9564396
690501414,40.3962116,-111.9563551
690501415,40.3962416,-111.9562664
700190102,40.1287001,-111.6284216
700200001,40.1282936,-111.6271821
700200002,40.1281081,-111.6267202
700200003,40.1279455,-111.6266625
700200004,40.1280522,-111.6268338
690720137,40.3641959,-111.909928
690720138,40.3641966,-111.909719
690720139,40.3640265,-111.909718
690783178,40.3961456,-111.9622347
690783179,40.396694,-111.9627751
690793029,40.3966383,-111.959319
690793030,40.3966285,-111.9592409
690501437,40.3954173,-111.9567906
690501438,40.3954535,-111.9567061
690542243,40.4120759,-111.9378943
690542244,40.4122093,-111.9378414
690542245,40.4116454,-111.9381799
700230002,40.0949693,-111.6982951
700240101,40.3209779,-112.041908
700240102,40.3208534,-112.0417316
700250235,40.2947978,-112.0101686
700250236,40.2948001,-112.010417
700250237,40.2948016,-112.0106393
690840236,40.3648797,-111.9086028
690840237,40.3646814,-111.9086016
690840238,40.3646809,-111.9087559
690840239,40.3646804,-111.9089012
690840240,40.3644842,-111.9089001
690840241,40.3644847,-111.9087548
690840242,40.3644852,-111.9086005
690840243,40.364289,-111.9085993
700294048,40.2957101,-112.0032156
700294049,40.2957129,-112.0036742
700294050,40.2957144,-112.0039257
700330523,40.3249601,-112.0245986
700330524,40.3251933,-112.0245991
700330525,40.3252119,-112.0240442
690783119,40.3960031,-111.9604585
690783120,40.3959927,-111.9603155
690783121,40.3959823,-111.9601726
690783122,40.3959719,-111.9600297
690783123,40.3959615,-111.9598868
690803090,40.3963439,-111.9602362
690803091,40.3963455,-111.9603154
700420255,40.3230336,-112.0374514
700420256,40.323222,-112.0380155
700420257,40.3234119,-112.0379783
700420258,40.323579,-112.0379528
700420259,40.3237477,-112.0379388
700420260,40.3239276,-112.0378956
700083025,40.2910924,-112.0101727
700083026,40.2910919,-112.010093
700083027,40.2910913,-112.0100142
700083028,40.2910908,-112.0099353
700083029,40.2910902,-112.0098565
700083030,40.2910897,-112.0097768
700093156,40.290034,-112.0087126
690661098,40.3949385,-111.9502781
690661099,40.3949019,-111.9502174
690661100,40.394875,-111.950149
690661101,40.3948586,-111.9500748
690712218,40.4157596,-111.9405525
690712219,40.4159333,-111.9405309
700294078,40.2964825,-112.0026335
700350512,40.3271559,-112.0192843
700350513,40.3271553,-112.0190777
700350514,40.3271546,-112.0188761
700350515,40.3267882,-112.019142
700350516,40.3265916,-112.0190964
700093177,40.2904838,-112.0066492
700093178,40.2904228,-112.0066499
700093179,40.2903624,-112.0066506
700093180,40.2903013,-112.0066513
700093181,40.2900434,-112.0066544
700093182,40.2899824,-112.0066551
700140427,40.3258414,-112.0206921
690720110,40.3643835,-111.910801
690720111,40.3643094,-111.9108005
690783151,40.3976478,-111.9647121
690783152,40.3976469,-111.9645488
690783153,40.3976463,-111.9643851
690783154,40.3976468,-111.9642182
690783155,40.3976391,-111.9640486
700404205,40.29441,-112.0049142
700404206,40.2944083,-112.0046275
690501403,40.3957897,-111.9573379
690501404,40.395826,-111.9572534
690501405,40.3958623,-111.9571689
690501406,40.3958986,-111.9570844
690501407,40.3959285,-111.9569956
690783160,40.3974792,-111.9631071
690783161,40.3974056,-111.9628722
690783162,40.3973153,-111.9626277
690783163,40.397254,-111.9654133
690783164,40.3972518,-111.9650562
690501416,40.3960731,-111.9561544
690501417,40.3960307,-111.9562341
690501418,40.3959944,-111.9563186
690501419,40.3959581,-111.9564031
690501420,40.3959219,-111.9564876
690532307,40.4143444,-111.9370128
690532308,40.414235,-111.9370549
700250217,40.2952416,-112.0083049
700250218,40.2952403,-112.008097
700250219,40.2952389,-112.0078638
700250220,40.2952709,-112.0073519
700250221,40.2950739,-112.007355
700250222,40.2948955,-112.0073568
690793031,40.3966187,-111.9591628
690793032,40.396617,-111.9590837
690793033,40.3966113,-111.959005
690793034,40.3966015,-111.9589269
690793035,40.3965999,-111.9588478
690793036,40.3965983,-111.9587687
690830226,40.096121,-111.5950638
690550012,40.3682517,-111.9114853
690550013,40.3676782,-111.9119247
690550014,40.3690471,-111.9125279
690550962,40.3674043,-111.9120189
690550963,40.3674034,-111.9119136
690550964,40.3674037,-111.9118167
700250238,40.2948025,-112.0108701
700250239,40.2948221,-112.0111172
700250240,40.2948469,-112.0113609
700250241,40.2948746,-112.0115955
700250242,40.2949333,-112.0118751
700330526,40.3253143,-112.0237007
700330527,40.325548,-112.0234662
700330528,40.3257505,-112.023265
700330529,40.3257694,-112.0236631
700330530,40.3261043,-112.0237163
700330531,40.3263864,-112.0234934
690803092,40.3963471,-111.9603945
690803093,40.3963889,-111.9606331
690803094,40.3964144,-111.9607049
690803095,40.3964399,-111.9607767
690803096,40.3964616,-111.9608504
690803097,40.3964794,-111.960926
690803098,40.3964973,-111.9610016
690803099,40.3965359,-111.9611714
700420261,40.3241727,-112.0379132
700420262,40.3242392,-112.0382144
690532262,40.4118836,-111.9374981
690532263,40.4119506,-111.9374735
690532264,40.4120152,-111.9374497
690532265,40.4120799,-111.937426
690532266,40.4121445,-111.9374023
700093157,40.2900334,-112.008623
700093158,40.2900328,-112.0085334
700093159,40.2900318,-112.00839
700093160,40.2900312,-112.0083005
700093161,40.2900306,-112.0082109
700093162,40.2900299,-112.0081213
700093163,40.2900293,-112.0080317
690712220,40.4161068,-111.9405059
690712221,40.4163166,-111.9405043
690712222,40.4165131,-111.9402613
690712223,40.4164994,-111.9400126
690712224,40.4164959,-111.939835
690712225,40.4161037,-111.9399165
700350517,40.3264204,-112.018978
700350518,40.3263061,-112.01882
700350519,40.3261992,-112.0186809
700350520,40.3260922,-112.0185417
700350521,40.3257937,-112.0189654
700420273,40.3241892,-112.0406247
700420274,40.3241874,-112.0408398
700140428,40.3257638,-112.0201537
700140429,40.3259539,-112.0201537
700140430,40.3261441,-112.0201536
700140431,40.3263343,-112.0201535
700140432,40.3263325,-112.020709
700140433,40.3263319,-112.0210391
690783156,40.3976253,-111.9638797
690783157,40.3976035,-111.9636994
690783158,40.3975726,-111.9635084
690783159,40.3975338,-111.96332
690813198,40.3958438,-111.9632228
690813199,40.395706,-111.9632264
690501408,40.3959879,-111.9568573
690501409,40.3960302,-111.9567777
690501410,40.3960665,-111.9566932
690501411,40.3961028,-111.9566087
690532298,40.4146165,-111.9364512
690532299,40.4146809,-111.9364264
690532300,40.4147453,-111.9364016
690783165,40.3972476,-111.9644837
690783166,40.3972322,-111.9641296
690783167,40.3971242,-111.9636085
690783168,40.3970736,-111.9634056
690830206,40.0967746,-111.5941843
690830207,40.0965454,-111.5940335
690532309,40.4141682,-111.9370807
690532310,40.4141038,-111.9371055
690532311,40.414037,-111.9371312
690532312,40.4139277,-111.9371734
690532313,40.4138609,-111.9371991
690532314,40.4137965,-111.937224
690532315,40.4137297,-111.9372497
700250223,40.2947171,-112.0073587
700250224,40.2945387,-112.0073605
700250225,40.2943417,-112.0073615
700287029,40.2876652,-112.0140716
700287030,40.2876725,-112.0142789
700287031,40.2877083,-112.0144794
690830227,40.0957899,-111.5949775
690830228,40.0956922,-111.5954645
690830229,40.0958139,-111.5958781
690830230,40.0961246,-111.595886
690830231,40.0964652,-111.5957606
690830232,40.0964649,-111.596129
690550965,40.3674041,-111.9117198
690582331,40.4135221,-111.9380472
690582332,40.4137379,-111.9380344
690582333,40.4138075,-111.9380273
690582334,40.4138744,-111.9380205
690582335,40.4139413,-111.9380137
690582336,40.4140109,-111.9380067
700250243,40.2944803,-112.011733
700287047,40.2890796,-112.0132026
700287048,40.2892711,-112.0132
700287049,40.2896098,-112.0131976
700287050,40.2898013,-112.0131974
700287051,40.2900412,-112.0132616
690550966,40.3674044,-111.9116229
690550967,40.3674048,-111.9115261
700330532,40.3263974,-112.0230733
700420230,40.3238153,-112.0350652
700420231,40.3235433,-112.0350647
700420232,40.3231209,-112.0350815
700420233,40.3228487,-112.035081
700420234,40.3228446,-112.0353667
690803100,40.3965509,-111.9612481
690850221,40.3614486,-111.9054882
690850222,40.3613694,-111.9052958
690850223,40.3612363,-111.9054409
690850224,40.3623741,-111.9079829
690532267,40.4122115,-111.9373777
690532268,40.4123219,-111.9373358
690532269,40.4123887,-111.93731
690532270,40.412453,-111.9372852
690561468,40.3959342,-111.955063
690561469,40.3958918,-111.9551426
690561470,40.3958556,-111.9552271
700093164,40.2900287,-112.0079421
700140409,40.3238888,-112.0225999
700140410,40.3238809,-112.0230047
700140411,40.323959,-112.0234007
700140412,40.3241593,-112.0232027
700140413,40.3243615,-112.0230034
690712226,40.4159062,-111.9399575
690712227,40.4157219,-111.9399837
690783133,40.3954706,-111.9599217
690783134,40.3956208,-111.959903
690783135,40.3956458,-111.960246
690783136,40.3954955,-111.9602647
690783137,40.3953589,-111.9602817
700420275,40.3241856,-112.041055
700420276,40.3241838,-112.0412701
700420277,40.3241819,-112.0414852
700420278,40.3241801,-112.0417003
700420279,40.3241793,-112.0419328
700420280,40.3237955,-112.0418792
700420281,40.3236131,-112.0418787
700140434,40.3262992,-112.0214154
700140435,40.3252329,-112.0221208
700240198,40.3221952,-112.0418729
700240199,40.322036,-112.0418723
700240200,40.3218768,-112.0418716
700240201,40.3217177,-112.041871
700240202,40.3215585,-112.0418703
690813200,40.3958735,-111.9629366
690820001,40.0583006,-111.7346555
690820002,40.0582994,-111.7329188
690830201,40.0970474,-111.5961488
690830202,40.0970494,-111.5957735
690532301,40.4148121,-111.9363759
